filename,CE_g,CE_by,CE_rg,SC_g,SC_by,SC_rg,animal,name_length
'im_4176.jpg',0.006483612,0.000562252,0.000551845,0.95383732,0.781024508,1.099933142,0,13
'im_4177.jpg',0.002788566,0.000540233,0.000178391,0.834734386,0.430835568,0.691115953,0,13
'im_4178.jpg',0.002059486,0.00036142,0.000446873,0.67905472,0.487179764,0.684596757,0,13
'im_4179.jpg',0.004945416,0.000960544,0.00039651,1.060174925,0.894305658,1.184295303,0,13
'im_418.jpg',0.003050905,0.000961,0.001590951,1.108162368,0.429573506,0.476091687,0,12
'im_4180.jpg',0.013478344,0.001506282,0.001478592,1.881323937,1.266880781,1.415126398,0,13
'im_4181.jpg',0.008500074,0.002253208,0.002986791,1.104643349,0.764583561,0.782248412,0,13
'im_4182.jpg',0.007131303,0.003048517,0.001386572,0.737267297,0.591407559,0.764489501,0,13
'im_4183.jpg',0.004487771,0.000679262,0.000633201,0.954820694,0.676581288,0.779130086,0,13
'im_4184.jpg',0.007465963,0.000507384,0.000920595,1.058515391,0.528416884,0.851738759,0,13
'im_4185.jpg',0.005253081,0.000413473,0.000192153,1.035315115,0.711473215,0.867226646,0,13
'im_4186.jpg',0.008151569,0.001370631,0.001367828,1.533294851,1.176092538,1.408399611,0,13
'im_4187.jpg',0.00420741,0.000561762,0.000442814,0.813750149,0.721898831,1.110571681,0,13
'im_4188.jpg',0.005249504,0.000260681,0.00014674,0.569796116,0.355423784,0.664135739,0,13
'im_4189.jpg',0.008048009,0.000671879,0.000562002,0.952858048,0.443158854,0.858246224,0,13
'im_419.jpg',0.003559882,0.000515457,0.000542571,1.010080742,0.715181478,1.12358897,0,12
'im_4190.jpg',0.005888957,0.002149025,0.00167704,1.21994759,1.129158346,1.356113694,0,13
'im_4191.jpg',0.012274567,0.000418914,0.000256927,0.832147035,0.361120848,0.662671454,0,13
'im_4192.jpg',0.008321857,0.002950157,0.002115259,0.795005791,0.642074506,0.780144063,0,13
'im_4193.jpg',0.00348208,0.000657127,0.000587691,1.295332333,0.846401209,0.819857292,0,13
'im_4194.jpg',0.007978904,0.000934731,0.000892635,1.261446663,0.871484171,0.967004108,0,13
'im_4195.jpg',0.006383008,0.000760252,0.000834538,0.851779744,0.335548836,0.680562918,0,13
'im_4196.jpg',0.009509183,0.00145465,0.002624699,0.831925524,0.675966075,0.59937584,0,13
'im_4197.jpg',0.005672482,0.000488803,0.000387621,0.902409848,0.335536321,0.595608928,0,13
'im_4198.jpg',0.008550431,0.001311501,0.00231916,1.280023651,0.960859311,1.059351576,0,13
'im_4199.jpg',0.005201867,0.001939087,0.002029356,0.849272239,0.546898925,0.844117889,0,13
'im_42.jpg',0.003487611,0.002930384,0.004037906,1.144204168,1.299818427,1.05667336,1,11
'im_420.jpg',0.002678013,0.000214233,0.000420533,1.066792182,0.816426498,1.190169861,0,12
'im_4200.jpg',0.003197883,0.000458141,0.000485495,0.839141722,0.985799421,1.187864096,0,13
'im_4201.jpg',0.006244558,0.001489683,0.001843032,0.782866278,0.537817862,0.570013746,0,13
'im_4202.jpg',0.010451898,0.002309165,0.002065644,1.119747461,0.806450128,0.994550261,0,13
'im_4203.jpg',0.002774761,0.000234854,0.001815808,0.675397875,0.383775094,0.7444943,0,13
'im_4204.jpg',0.005551867,0.001576028,0.00174568,1.000049951,0.625717915,0.914810004,0,13
'im_4205.jpg',0.004937795,0.000492605,0.00093953,1.098509342,0.418171928,0.71327139,0,13
'im_4206.jpg',0.001364626,0.000302154,0.000563851,0.462677546,0.316312782,0.69368822,0,13
'im_4207.jpg',0.00915747,0.001317896,0.001233593,1.377920288,1.015778244,1.243240313,0,13
'im_4208.jpg',0.007391206,0.001994731,0.003388299,0.888288571,0.844156743,0.86976439,0,13
'im_4209.jpg',0.003411347,0.000278278,0.000867908,0.997814726,0.537707825,0.863746422,0,13
'im_421.jpg',0.005069625,0.000203213,0.000223665,1.079404902,0.454849238,1.119845773,0,12
'im_4210.jpg',0.006443042,0.001155593,0.000689964,1.049107723,0.988694145,1.250375566,0,13
'im_4211.jpg',0.005333132,0.001804511,0.001683581,1.245947039,0.980295625,0.970493767,0,13
'im_4212.jpg',0.007669416,0.001255308,0.000913574,0.742624273,0.375992366,0.624020614,0,13
'im_4213.jpg',0.000545364,0.00222315,0.001863391,0.610557563,0.275219738,0.698139724,0,13
'im_4214.jpg',0.007191952,0.001184843,0.002135835,1.354265615,1.057191028,0.978866342,0,13
'im_4215.jpg',0.004988892,0.000825252,0.001742116,0.858053208,0.844496302,0.713662394,0,13
'im_4216.jpg',0.002804216,0.000942872,0.000744168,0.924683687,0.737246535,1.046367833,0,13
'im_4217.jpg',0.00554476,0.000500077,0.000670694,1.070618893,0.69456807,0.892633987,0,13
'im_4218.jpg',0.005699012,0.000191972,0.000907747,0.853409337,0.39869889,0.680868471,0,13
'im_4219.jpg',0.007011189,0.002070024,0.001146556,1.035216,0.806410592,0.929504425,0,13
'im_422.jpg',0.005439348,0.002174593,0.005942954,1.048793629,1.08975825,0.985095739,0,12
'im_4220.jpg',0.003883092,0.00039806,0.000659463,0.775036096,0.46173663,0.775505384,0,13
'im_4221.jpg',0.00499854,0.000938666,0.001095671,0.856761615,0.689516051,0.758409034,0,13
'im_4222.jpg',0.007054972,0.000836785,0.000750532,1.080022675,0.479762615,0.775317369,0,13
'im_4223.jpg',0.009851484,0.001434109,0.001135196,1.047275283,0.396183681,1.026360796,0,13
'im_4224.jpg',0.007889649,0.001055417,0.000939296,1.17667605,0.728060239,1.003075436,0,13
'im_4225.jpg',0.009675412,0.002164178,0.002312618,1.129600269,0.779247414,0.916478966,0,13
'im_4226.jpg',0.01165494,0.002805956,0.002677219,1.06019556,0.786296022,0.826553136,0,13
'im_4227.jpg',0.001081056,0.000672337,0.000832302,0.67271045,0.610364752,0.637222855,0,13
'im_4228.jpg',2.04E-05,0.001892132,8.79E-08,0.49733057,0.337308243,0.420150762,0,13
'im_4229.jpg',0.005842733,0.001643351,0.000966654,0.742292631,0.396868024,0.561484288,0,13
'im_423.jpg',0.002787851,0.000513667,0.000292004,0.612462318,0.631490561,0.794144069,0,12
'im_4230.jpg',0,0.001265194,0.001655106,0.091622284,0.438091514,0.23548607,0,13
'im_4231.jpg',0.008153977,0.000850788,0.001032765,0.996912813,0.743467834,0.909847211,0,13
'im_4232.jpg',0.001628982,0.000957819,0.000819385,0.724654492,0.730510196,0.770288778,0,13
'im_4233.jpg',0.006919596,0.002136211,0.002278453,1.115067117,0.679309487,0.755851565,0,13
'im_4234.jpg',0.005212121,0.000634756,0.00057967,0.735043676,0.568158334,0.645845785,0,13
'im_4235.jpg',0.006271964,0.000496941,0.000381007,1.013087248,0.575790782,0.470225539,0,13
'im_4236.jpg',0.00466412,0.001201406,0.000428196,0.868684381,0.567024478,0.808660692,0,13
'im_4237.jpg',0.003873863,0.000914244,0.000858162,0.903608912,0.571498259,0.864033169,0,13
'im_4238.jpg',0.011494441,0.002351299,0.001945416,1.274817837,0.763337379,0.860002822,0,13
'im_4239.jpg',0.002818587,0.000361305,0.000527211,0.997110506,0.797286494,0.917037165,0,13
'im_424.jpg',0.005518475,0.000227871,0.000310957,0.915433122,0.700751376,1.029746355,0,12
'im_4240.jpg',0.008233277,0.001136296,0.00105616,0.850867041,0.396068438,0.552293982,0,13
'im_4241.jpg',0.002876927,0.001001584,0.002258391,0.964720419,0.726264213,0.879696049,0,13
'im_4242.jpg',0.008666179,0.003501961,0.001523192,1.396923617,1.179274353,1.359723773,0,13
'im_4243.jpg',0.00836189,0.001177569,0.000917874,1.233457394,0.716261676,0.746294344,0,13
'im_4244.jpg',0.006936395,0.001138137,0.001155253,0.90019135,0.471983131,0.816691503,0,13
'im_4245.jpg',0.012024593,0.001658341,0.00188928,0.813094474,0.475710774,0.740038345,0,13
'im_4246.jpg',0.004489507,0.001310876,0.004937699,0.718601808,0.52961518,0.513435171,0,13
'im_4247.jpg',0.008907809,0.00337373,0.001627592,1.125436424,0.869467206,1.066526118,0,13
'im_4248.jpg',0.005869715,0.00093261,0.001473841,0.852782912,0.578144758,0.642720062,0,13
'im_4249.jpg',0.00525529,0.000521045,0.000606669,0.880947068,0.429792543,0.623706264,0,13
'im_425.jpg',0.003454988,0.001038942,0.000442775,1.003763539,1.083340206,1.049545491,0,12
'im_4250.jpg',0.000966912,0.000306828,0.000578604,0.719250366,0.384980779,0.572955364,0,13
'im_4251.jpg',0.001453346,0.000515546,0.000596939,0.770779592,0.379852403,0.714185563,0,13
'im_4252.jpg',0.003751884,0.000980983,0.000493805,0.932052453,0.682134698,0.905722796,0,13
'im_4253.jpg',0.006490987,0.000863298,0.001637459,0.817253346,0.459042712,0.596832989,0,13
'im_4254.jpg',0.003644371,0.000477537,0.000642891,0.91110178,0.580987745,0.728255821,0,13
'im_4255.jpg',0.002688424,0.001229988,0.000724355,1.056924499,0.602797024,0.838955187,0,13
'im_4256.jpg',0.00827381,0.000758395,0.000990714,1.220702079,0.803604852,0.852179999,0,13
'im_4257.jpg',0.001541218,0.00068333,0.001530957,0.772549574,0.504449966,0.74743938,0,13
'im_4258.jpg',0.005875231,0.000962944,0.002151583,0.955464802,0.584421496,0.551565466,0,13
'im_4259.jpg',0.010754928,0.002426058,0.002625525,0.978524165,0.576077548,0.746023312,0,13
'im_426.jpg',0.000230504,0.000219649,0.000495939,0.665033872,0.65280682,1.260231589,0,12
'im_4260.jpg',0.005628914,0.000961428,0.001216204,0.925017566,0.807103508,1.025190456,0,13
'im_4261.jpg',0.00019736,0.000453517,0.000301049,0.682415031,0.681836959,0.751550778,0,13
'im_4262.jpg',0.003858829,0.002314011,0.003190784,0.778261847,0.577009894,0.654489685,0,13
'im_4263.jpg',0.011483942,0.002128278,0.002401841,1.245086266,0.895518192,0.97029238,0,13
'im_4264.jpg',0.003343149,0.000479247,0.000286766,0.677392268,0.622016821,0.981365413,0,13
'im_4265.jpg',0.010399288,0.001170935,0.001147678,1.172148373,0.729160213,0.8945088,0,13
'im_4266.jpg',0.007289607,0.001134644,0.001870287,0.912749128,0.652906538,0.810583475,0,13
'im_4267.jpg',0.001554584,0.000568798,0.000569465,0.352769504,0.419319022,0.542017483,0,13
'im_4268.jpg',0.008707974,0.0028785,0.002250256,1.02624861,0.809390016,0.852326883,0,13
'im_4269.jpg',0.003312385,0.001077052,0.000838394,0.735437318,0.65171296,0.947361542,0,13
'im_427.jpg',0.003518776,0.0012718,0.001402434,0.723094369,0.665896196,0.843495183,0,12
'im_4270.jpg',0.00478861,0.000704283,0.000809358,0.893923647,0.553495026,0.747870217,0,13
'im_4271.jpg',0.001423787,0.000412484,0.000428031,0.543865682,0.334484566,0.471448905,0,13
'im_4272.jpg',0.007721122,0.001413019,0.001341069,0.849226994,0.789146625,1.191636446,0,13
'im_4273.jpg',0.01158042,0.001744137,0.001546465,1.680401894,0.993071981,0.999949746,0,13
'im_4274.jpg',0.003308886,0.00024907,0.00072971,0.693738967,0.362512558,0.626815487,0,13
'im_4275.jpg',0.000381494,0.000264564,0.000125643,0.40830782,0.320613991,0.691414018,0,13
'im_4276.jpg',0.004730784,0.001136073,0.00082343,0.768798955,0.68286542,0.9881433,0,13
'im_4277.jpg',0.0027783,0.000552449,0.000614147,0.782649067,0.71227287,1.180366457,0,13
'im_4278.jpg',0.006359615,0.001153778,0.001214935,0.827983014,0.684118104,0.743917152,0,13
'im_4279.jpg',0.007887927,0.002233724,0.000907002,1.101146349,0.739008447,0.79168816,0,13
'im_428.jpg',0.006732,0.000925439,0.00077085,1.237242335,0.950319652,1.088004079,0,12
'im_4280.jpg',0.007542542,0.000717117,0.000587449,0.833919096,0.416448429,0.793572252,0,13
'im_4281.jpg',0.004393165,0.000809566,0.001603241,1.147429418,0.636716667,0.664404723,0,13
'im_4282.jpg',0.001686181,0.001108766,0.000619559,0.61811324,0.714718542,0.644208501,0,13
'im_4283.jpg',0.001661122,0.0003266,0.000320996,0.76054437,0.525753247,0.574484084,0,13
'im_4284.jpg',0.007862244,0.001865688,0.001138711,1.186237492,0.662235211,1.016470991,0,13
'im_4285.jpg',0.003801112,0.001738142,0.00102772,0.882244932,0.479540344,0.759477823,0,13
'im_4286.jpg',0.007549793,0.00185458,0.00205017,0.843211168,0.63724484,0.907982159,0,13
'im_4287.jpg',0.006069342,0.002804472,0.001419666,1.050026989,1.151656658,1.173082206,0,13
'im_4288.jpg',0.005719341,0.000437143,0.000485094,1.043028765,0.533098144,0.608270043,0,13
'im_4289.jpg',0.008496065,6.10E-05,0.000248848,0.572163393,0.357317437,0.893271034,0,13
'im_429.jpg',0.003581685,0.000577872,0.00051508,0.700397294,0.590118038,0.852919882,0,12
'im_4290.jpg',0.00347998,0.001480712,0.001149596,0.848234722,0.665722194,0.726984212,0,13
'im_4291.jpg',0.001609556,0.001613269,0.001214893,0.404879102,0.420100747,0.499713874,0,13
'im_4292.jpg',0.002914306,0.000389953,0.000290921,0.650350317,0.297287631,0.520915359,0,13
'im_4293.jpg',0.005289336,0.001428427,0.001628891,0.774845829,0.676079285,0.763955288,0,13
'im_4294.jpg',0.006464222,0.002691937,0.002137496,1.089058849,0.715467326,1.01378759,0,13
'im_4295.jpg',0.007996488,0.000571348,0.000388277,0.741980588,0.551582632,0.885250759,0,13
'im_4296.jpg',0.009831841,0.001771508,0.001479433,1.265602795,0.818622524,0.993872522,0,13
'im_4297.jpg',0.003145037,0.002623134,0.003408686,0.858662374,0.515443153,0.549746953,0,13
'im_4298.jpg',0.005877945,0.000554173,0.0003261,0.843794083,0.464407174,0.71962533,0,13
'im_4299.jpg',0.007132041,0.001404484,0.001488989,1.39666929,1.245888694,1.403362059,0,13
'im_43.jpg',0.00743036,0.001532029,0.001653295,1.461578216,1.029965759,0.807149392,1,11
'im_430.jpg',0.001194745,0.000792331,0.000962209,0.700776305,0.710447651,1.102655521,0,12
'im_4300.jpg',0.000309062,0.000474703,0.000477254,0.411311365,0.420425978,0.78716246,0,13
'im_4301.jpg',0.0031486,0.001634795,0.001063441,0.899062813,0.477639346,0.713310842,0,13
'im_4302.jpg',0.00434578,0.001230171,0.001046393,0.865612965,0.836429124,0.849775576,0,13
'im_4303.jpg',0.006192281,0.002752643,0.002915975,0.85849996,0.511497036,0.800452075,0,13
'im_4304.jpg',0.009236729,0.001343508,0.00115418,1.169484724,0.850255326,0.763394596,0,13
'im_4305.jpg',0.01200176,0.001020435,0.00065816,1.058004414,0.440609809,0.808721969,0,13
'im_4306.jpg',0.011655633,0.002795338,0.003288565,1.255029204,1.052326324,1.014843699,0,13
'im_4307.jpg',0.001384561,0.000666168,0.000471623,0.710745633,0.622773004,0.821572534,0,13
'im_4308.jpg',0.006858061,0.001471818,0.002237742,1.020236116,0.889319814,0.972786722,0,13
'im_4309.jpg',0.003568048,0.000478993,0.000609916,0.769665485,0.632966352,0.742969694,0,13
'im_431.jpg',0.004764483,0.000206942,0.000336414,1.079778724,0.42259937,0.947165494,0,12
'im_4310.jpg',0.006891492,0.00160046,0.001248834,0.957999472,0.681166616,0.787676006,0,13
'im_4311.jpg',0.010445858,0.000820209,0.000826085,1.202427044,0.81309633,1.072678299,0,13
'im_4312.jpg',0.006558817,0.000809362,0.000661844,1.008218262,0.724407546,1.092641625,0,13
'im_4313.jpg',0.003087149,0.000669638,0.000259345,0.577552643,0.43155535,0.499248214,0,13
'im_4314.jpg',0.008895494,0.003667492,0.003920906,1.155826725,0.884241276,0.886802681,0,13
'im_4315.jpg',0.002507672,0.000834188,0.000868963,0.818637127,0.564389138,0.63882752,0,13
'im_4316.jpg',0.000693486,0.000129138,0.000128827,0.640883078,0.337556537,0.551743128,0,13
'im_4317.jpg',0.009426815,0.002096406,0.002002421,1.412559345,0.871004501,0.846011287,0,13
'im_4318.jpg',0.002857079,0.000411283,0.000203546,1.029245851,0.713267651,0.859488593,0,13
'im_4319.jpg',0.00640725,0.000543594,0.000850749,1.1542698,0.514509582,0.879456543,0,13
'im_432.jpg',0.001081635,0.000448917,0.000187636,0.653807713,0.398570871,0.755850393,0,12
'im_4320.jpg',0.001700521,0.000171624,0.003359806,0.772217666,0.362055121,0.504531758,0,13
'im_4321.jpg',0.004575145,0.00138831,0.001439057,0.975424265,0.529056671,0.851228825,0,13
'im_4322.jpg',0.003294126,0.000973892,0.00090651,0.817419409,0.434902485,0.844291501,0,13
'im_4323.jpg',0.006538513,0.000875669,0.001102042,1.096289659,0.836111613,0.773730273,0,13
'im_4324.jpg',0.003555903,0.000584225,0.0005695,1.270706021,0.909152078,1.314837052,0,13
'im_4325.jpg',0.004695706,0.000893433,0.001436232,0.83109098,0.430442884,0.615750353,0,13
'im_4326.jpg',0.007978288,0.000591146,0.000708362,1.016568792,0.778393625,0.780648394,0,13
'im_4327.jpg',0.004932231,0.000633109,0.0008855,0.954743751,0.440994892,0.757814512,0,13
'im_4328.jpg',0.00833927,0.001011658,0.000864048,1.239654105,0.734609293,0.972290851,0,13
'im_4329.jpg',0.007879885,0.001848096,0.001903616,0.902802157,0.918231677,1.016065034,0,13
'im_433.jpg',0.006294105,0.000342343,0.000335577,1.324453271,0.807946569,1.113040824,0,12
'im_4330.jpg',0.009174869,0.00329908,0.002814122,1.093117514,0.804953255,0.881572856,0,13
'im_4331.jpg',0.007571637,0.000686575,0.00092202,1.049590928,0.684363932,0.777118741,0,13
'im_4332.jpg',0.011098023,0.003743017,0.002322622,1.424372661,1.002227599,1.025969995,0,13
'im_4333.jpg',0.004378189,0.000705815,0.000524726,1.054498163,0.712494678,0.723125848,0,13
'im_4334.jpg',0.009504825,0.002131902,0.002097319,1.107472688,1.050288663,1.27122432,0,13
'im_4335.jpg',0.010165336,0.002280073,0.002075373,1.426012015,0.811507718,0.987691755,0,13
'im_4336.jpg',0.006523613,0.001104531,0.000851828,0.970976362,0.765616816,0.935248872,0,13
'im_4337.jpg',0.004768781,0.000685396,0.000740895,0.966831672,0.549684377,0.855455245,0,13
'im_4338.jpg',0.005085085,0.000884822,0.001474519,0.85195814,0.415256448,0.897479395,0,13
'im_4339.jpg',0.010747154,0.003634428,0.001497803,0.948944571,0.55986554,0.79126519,0,13
'im_434.jpg',0.003586575,0.000404592,0.000331962,0.995988299,0.566322543,1.138215789,0,12
'im_4340.jpg',0.005382867,0.000566324,0.000416749,1.166583096,0.800745937,1.101501434,0,13
'im_4341.jpg',0.004701373,0.001051321,0.001648878,0.839203266,0.96064271,0.94327212,0,13
'im_4342.jpg',0.005737604,0.000812151,0.000796545,0.86683417,0.577350986,0.76852912,0,13
'im_4343.jpg',0.008894082,0.000735523,0.000668848,1.053604285,0.658473927,0.891659542,0,13
'im_4344.jpg',0.005534108,0.002288261,0.003502855,0.774734413,0.581419903,0.694178065,0,13
'im_4345.jpg',1.14E-05,6.29E-05,7.46E-05,0.54507541,0.256677857,0.657012872,0,13
'im_4346.jpg',0.004652386,0.000870993,0.001585808,0.782121665,0.344010942,0.490355077,0,13
'im_4347.jpg',0.002344859,0.000695889,0.000476437,1.084268583,0.85606217,1.218849828,0,13
'im_4348.jpg',0.007981342,0.001432317,0.000771124,0.815239343,0.7040047,1.203136197,0,13
'im_4349.jpg',0.003967019,0.000440888,0.000608183,0.823980099,0.534331809,0.715488218,0,13
'im_435.jpg',7.94E-07,0.000848876,0.003058283,0.687345898,0.583251878,0.728089014,0,12
'im_4350.jpg',0.002724404,0.000401726,0.001164231,0.714856532,0.484246506,0.458994265,0,13
'im_4351.jpg',0.007475463,0.00058397,0.00061656,0.848886026,0.427042375,0.730695781,0,13
'im_4352.jpg',0.009270867,0.001002133,0.000550357,0.88216744,0.670468199,0.78301159,0,13
'im_4353.jpg',0.001928729,0.000204997,0.000311637,0.952697917,0.402103143,0.914544519,0,13
'im_4354.jpg',0.005896908,0.002507175,0.001582116,1.035625452,0.712608079,0.902736072,0,13
'im_4355.jpg',0.005454509,0.002120093,0.002432302,1.378731237,1.050151006,1.092353837,0,13
'im_4356.jpg',0.006809792,0.000907526,0.001094363,1.063070343,0.436542063,0.950698576,0,13
'im_4357.jpg',0.00135362,0.001384416,0.008049373,0.461585761,0.528780187,0.624223206,0,13
'im_4358.jpg',0.007497523,0.001267906,0.001083082,1.078825106,0.805746285,0.937531603,0,13
'im_4359.jpg',0.00615107,0.00057618,0.000514565,0.758395748,0.439934461,0.778174741,0,13
'im_436.jpg',0.00766985,0.001368633,0.000827607,1.319415359,1.103324722,1.413102707,0,12
'im_4360.jpg',0.005855569,0.002101486,0.004921585,1.256791309,0.884938552,1.385274313,0,13
'im_4361.jpg',0.004488639,0.001304117,0.001180362,0.909503154,0.977052557,1.153649812,0,13
'im_4362.jpg',0.008449075,0.002707814,0.002422818,0.698949729,0.364345307,0.564302308,0,13
'im_4363.jpg',0.00581092,0.000910305,0.00080881,1.052475108,0.561508118,0.784536466,0,13
'im_4364.jpg',0.00550256,0.001397039,0.002464038,1.091852601,0.562665225,0.770275305,0,13
'im_4365.jpg',0.003462581,0.000749757,0.000148234,0.960462107,0.248000842,0.548001489,0,13
'im_4366.jpg',0.007296198,0.002107046,0.001555274,1.00849428,0.984193393,1.0454364,0,13
'im_4367.jpg',0.008902523,0.003027528,0.002621721,1.207980684,1.049762836,0.898747792,0,13
'im_4368.jpg',0.00911702,0.002604604,0.001328537,0.695084096,0.605639185,0.874422215,0,13
'im_4369.jpg',0.004296485,0.001139209,0.001038973,0.85294757,0.837447767,1.013781299,0,13
'im_437.jpg',0.00157804,0.000427494,0.000412315,0.371247887,0.354121175,0.631534441,0,12
'im_4370.jpg',0.004940354,0.00224441,0.00393679,1.03190425,0.831021036,0.788496465,0,13
'im_4371.jpg',0.00642772,0.002044878,0.001798473,1.109041126,0.828770116,1.146850354,0,13
'im_4372.jpg',0.005686613,0.001824958,0.000766778,0.793109913,0.437980334,0.893385077,0,13
'im_4373.jpg',0.006234225,0.001060917,0.000653451,1.208359681,0.795722728,0.917539508,0,13
'im_4374.jpg',0.003360618,0.00049669,0.000775063,0.75285311,0.301766346,0.455248224,0,13
'im_4375.jpg',0.009848181,0.001843633,0.001837398,1.018274527,0.700996663,0.988292207,0,13
'im_4376.jpg',0.004107036,0.000219733,0.000207807,0.346233732,0.70730708,0.686856268,0,13
'im_4377.jpg',0.00515289,0.000913617,0.00081322,1.062324361,0.741064563,0.873338059,0,13
'im_4378.jpg',0.004722248,0.001000028,0.000772121,1.132209442,0.952329258,1.034124169,0,13
'im_4379.jpg',0.001554693,0.000498015,0.000512378,0.823879966,0.419945387,0.631546165,0,13
'im_438.jpg',0.001313598,0.000768336,0.000400987,0.9212254,1.103872127,1.437080506,0,12
'im_4380.jpg',0.007217832,0.000662941,0.001132634,0.769625554,0.296235573,0.545338605,0,13
'im_4381.jpg',0.007230025,0.000646955,0.001929613,1.211354453,0.803639684,0.939880711,0,13
'im_4382.jpg',0.006701938,0.000913634,0.002755635,0.930570931,0.629285684,0.594593912,0,13
'im_4383.jpg',0.001695652,0.000570701,0.000652588,0.649179015,0.42994856,0.639189072,0,13
'im_4384.jpg',0.009169877,0.00057626,0.000317303,1.030175279,0.571232608,0.854879551,0,13
'im_4385.jpg',0.006576909,0.000630702,0.000562376,0.84800367,0.574922606,0.812061902,0,13
'im_4386.jpg',0.002048589,0.00074838,0.00071657,0.861353244,0.581464549,0.827601681,0,13
'im_4387.jpg',0.009369862,0.001966594,0.00133959,1.301500573,1.075917221,1.203486722,0,13
'im_4388.jpg',0.00265788,0.000299135,0.000355217,0.5152296,0.286632656,0.611876172,0,13
'im_4389.jpg',0.006108037,0.001140675,0.001789951,1.152818811,0.793678832,1.012794255,0,13
'im_439.jpg',0.007120759,0.00138793,0.000669836,1.436924375,0.880483567,1.457463188,0,12
'im_4390.jpg',0.004334049,0.00079026,0.00059691,1.241275618,0.890133706,1.132248726,0,13
'im_4391.jpg',0.008473898,0.003777809,0.001597629,0.969837335,0.488193221,0.671516457,0,13
'im_4392.jpg',0.009363481,0.002019766,0.002438256,1.505413598,0.951412244,1.214713451,0,13
'im_4393.jpg',0.007438306,0.002117211,0.002522759,0.490946693,0.403397238,0.562425624,0,13
'im_4394.jpg',0.008727333,0.000969595,0.001150281,0.953674568,0.599266329,0.904658431,0,13
'im_4395.jpg',0.00624028,0.00050625,0.00044604,1.215345077,0.72980936,0.751726257,0,13
'im_4396.jpg',0.005659733,0.001251946,0.002469312,0.823097642,0.616279831,0.697601451,0,13
'im_4397.jpg',0.003563103,0.000547369,0.00068478,0.764764775,0.469877987,0.642010166,0,13
'im_4398.jpg',0.003031907,0.001581899,0.000982944,0.816915064,0.718489815,1.011036729,0,13
'im_4399.jpg',0.006030843,0.001518167,0.001695554,0.808504233,0.352811719,0.602520642,0,13
'im_44.jpg',0.004698238,0.000682213,0.000506285,1.272563277,1.126560718,1.273318521,1,11
'im_440.jpg',0.004580105,0.000440461,0.000333038,1.321313753,0.752956215,1.158954296,0,12
'im_4400.jpg',0.006642174,0.004060301,0.002480241,1.073146671,1.036960196,1.226696414,0,13
'im_4401.jpg',0.006856138,0.001325403,0.00070814,1.252831355,1.049866222,1.380781191,0,13
'im_4402.jpg',0.003620945,6.94E-05,0.000144321,0.733340105,0.455117469,0.541421292,0,13
'im_4403.jpg',0.002755119,0.000633602,0.000516772,0.807094286,0.649430656,1.021058852,0,13
'im_4404.jpg',0.003042653,0.000569149,0.000493949,0.894977602,0.371525051,0.562301142,0,13
'im_4405.jpg',0.006773394,0.001096053,0.001205653,1.125084329,0.970537331,1.04505996,0,13
'im_4406.jpg',0.007721002,0.000695969,0.000496291,1.192728254,0.907675137,1.144456101,0,13
'im_4407.jpg',0.007590067,0.000999968,0.001002786,1.552062573,1.184608577,1.527743604,0,13
'im_4408.jpg',0.007194014,0.000817389,0.000716602,1.252164389,0.81711615,1.171401862,0,13
'im_4409.jpg',0.005279289,0.000593353,0.000458152,1.11543499,1.113366811,1.27867665,0,13
'im_441.jpg',0.00027393,0.000143065,0.000270898,0.642189765,0.47915122,1.095817352,0,12
'im_4410.jpg',0.001960925,0.000558416,0.000371105,0.850605727,0.675908746,1.013903666,0,13
'im_4411.jpg',0.006491669,0.000485807,0.000319743,1.302856501,0.693447438,0.996292903,0,13
'im_4412.jpg',0.00174866,0.000530988,0.000595961,0.785997073,0.598648686,1.040785241,0,13
'im_4413.jpg',0.003032335,0.000929017,0.000755366,0.92064253,0.615587664,0.978054897,0,13
'im_4414.jpg',0.004599665,0.000333654,0.000416712,0.9848946,0.793782483,1.105340188,0,13
'im_4415.jpg',0.000884634,0.000205349,0.0003607,0.640488877,0.438093216,0.582386991,0,13
'im_4416.jpg',0.004945406,0.000766049,0.000503314,1.303785867,1.019733291,1.527855899,0,13
'im_4417.jpg',0.003415972,0.001785714,0.000721856,0.977518438,0.937198743,1.237004669,0,13
'im_4418.jpg',0.005122785,0.000733138,0.000622508,1.031934527,1.002683145,1.355087826,0,13
'im_4419.jpg',0.006132842,0.000253568,0.000208313,1.13169628,0.594081038,0.855489892,0,13
'im_442.jpg',0.00828704,0.000980942,0.000634027,1.47481864,1.155754425,1.412495856,0,12
'im_4420.jpg',0.010813759,0.002458606,0.001051445,1.532304486,1.221900434,1.455544975,0,13
'im_4421.jpg',0.002283997,0.000624098,0.000362232,0.939518891,0.537928566,0.799761972,0,13
'im_4422.jpg',0.004497012,0.001073872,0.000696791,1.322707357,0.983977576,1.337907366,0,13
'im_4423.jpg',0.005288804,0.000569119,0.000651737,0.80165414,0.712548661,0.798001276,0,13
'im_4424.jpg',0.005871817,0.00071715,0.000539408,1.058364516,0.345481768,0.548572965,0,13
'im_4425.jpg',0.006981735,0.001216511,0.000884726,1.370426093,1.260840782,1.505730399,0,13
'im_4426.jpg',0.002632452,0.000146369,0.000160331,0.801587037,0.309141986,0.704615182,0,13
